src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
town,município,noun,noun,317085100,8791775000,2,1,gender_number_forms,True,4,9,4.64,5.24,location,3669.96644,101756.655092593,97,6
train,trem,noun,noun,31432650,4387402,3,1,gender_number_forms,False,5,4,4.79,4.96,artifact,363.80382,50.780115741,173,3
transport,transporte,noun,noun,4422058,410227600,1,1,no_conflicts,True,9,10,3.5,4.68,artifact,51.18123,4748.00462963,78,2
transportation,transporte,noun,noun,8857978,410227600,2,1,gender_number_forms,True,14,10,3.89,4.57,artifact,102.52289,4748.00462963,87,2
transportation,trânsito,noun,noun,8857978,8.963.168,2,1,gender_number_forms,True,14,8,3.89,4.57,artifact,102.52289,0.001037404,87,1
travel,viagem,verb,noun,942606000,466242.3,2,1,verb_forms,True,6,6,3.67,5.0,motion,10909.79167,5.396322917,2,3
treatment,tratamento,noun,noun,603222800,1407857000,2,1,gender_number_forms,False,9,10,2.93,5.01,act,6981.74537,16294.641203704,21,2
tree,árvore,noun,noun,130630900,52316130,3,1,gender_number_forms,False,4,6,5.0,4.85,plant,1511.93171,605.510763889,17,1
trend,moda,noun,noun,17285800,4666775000,2,1,gender_number_forms,True,5,4,2.42,4.51,cognition,200.06713,54013.599537037,8,1
trip,viagem,noun,noun,5926112,466242.3,2,1,gender_number_forms,True,4,6,3.71,4.9,act,68.58926,5.396322917,94,3
true,verdadeiro,adj,adj,1785700000,751247300,1,1,no_conflicts,False,4,10,1.7,5.4,all,20667.82407,8694.991898148,25,30
truth,verdade,noun,noun,1820834000,298468100,2,1,gender_number_forms,False,5,7,1.96,5.05,cognition,21074.46759,3454.491898148,6,1
try,tentar,verb,verb,1221777000,79416830,7,16,verb_forms,True,3,6,2.22,5.5,social,14140.9375,919.176273148,241,161
tuesday,terça-feira,noun,noun,78962840,1028128000,2,2,gender_number_forms,False,7,11,3.29,4.63,time,913.92176,11899.62962963,644,71
turtle,tartaruga,noun,noun,16149520,6799434,2,1,gender_number_forms,False,6,9,5.0,3.91,artifact,186.91574,78.697152778,5861,677
tv,televisão,noun,noun,1206588000,377254200,1,1,no_conflicts,True,2,9,5.0,5.2,communication,13965.13889,4366.368055556,135,42
tv,tv,noun,noun,1206588000,452789600,1,1,no_conflicts,True,2,2,5.0,5.2,communication,13965.13889,5240.62037037,135,135
two,dois,noun,noun,175766400,543206100,1,2,no_conflicts,False,3,4,4.18,6.1,quantity,2034.33333,6287.107638889,479,20
type,tipo,noun,noun,4933239000,6799434,2,1,gender_number_forms,False,4,4,3.3,5.27,cognition,57097.67361,78.697152778,22,4
uncle,tio,noun,noun,4945358,379253800,2,1,gender_number_forms,False,5,3,4.24,4.45,person,57.23794,4389.511574074,826,66
understand,entender,verb,verb,583753200,616884000,2,13,verb_forms,True,10,8,2.28,5.37,cognition,6756.40278,7139.861111111,23,150
union,sindicato,noun,noun,632305800,45145880,2,1,gender_number_forms,False,5,9,3.38,5.08,group,7318.35417,522.521759259,17,14
unit,unidade,noun,noun,3569637000,8170251000,2,1,gender_number_forms,False,4,7,3.77,4.95,quantity,41315.24306,94563.090277778,8,1
universe,mundo,noun,noun,1246549000,100196700,2,1,gender_number_forms,True,8,5,3.85,4.59,object,14427.65046,1159.684027778,17,2
university,universidade,noun,noun,5988492,1770695000,2,1,gender_number_forms,False,10,12,4.65,5.39,group,69.31125,20494.155092593,69,7
user,usuário,noun,noun,11408630,628992700,1,1,no_conflicts,False,4,7,3.16,4.69,person,132.04433,7280.008101852,406,55
usually,normalmente,adv,adv,1204782000,995919500,1,1,no_conflicts,True,7,11,2.04,5.15,all,13944.23611,11526.846064815,61,28
vehicle,veículo,noun,noun,5971164,649453400,1,1,no_conflicts,False,7,7,4.64,4.76,artifact,69.11069,7516.821759259,96,20
very,muito,adv,adv,584862200,123159200,1,2,no_conflicts,True,4,5,1.43,6.0,all,6769.23843,1425.453703704,440,150
victim,vítima,noun,noun,4082433,12018570,2,1,gender_number_forms,False,6,6,3.59,4.56,person,47.25038,139.103819444,132,15
virus,vírus,noun,noun,581601100,35980560000,2,1,gender_number_forms,False,5,5,3.48,4.42,animal,6731.49421,416441.666666667,20,1
vision,visão,noun,noun,71102950,340221200,2,1,gender_number_forms,True,6,5,3.39,4.63,cognition,822.95081,3937.74537037,14,2
visit,visita,noun,noun,210047700,2918004,4,1,gender_number_forms,False,5,6,3.92,5.04,act,2431.10764,33.773194444,113,3
voice,voz,noun,noun,1940375000,4614986000,2,1,gender_number_forms,False,5,3,4.13,5.07,attribute,22458.04398,53414.189814815,15,2
volcano,vulcão,noun,noun,572188600,265898800,2,1,gender_number_forms,False,7,6,4.75,3.76,object,6622.55324,3077.532407407,16,2
wait,esperar,verb,verb,260797400,56942660,3,14,verb_forms,False,4,7,2.68,5.35,stative,3018.48843,659.058564815,43,218
walk,caminhar,verb,verb,269669300,217270000,12,10,verb_forms,False,4,8,4.07,5.08,motion,3121.17245,2514.699074074,3281,232
wall,parede,noun,noun,1183594000,1080289000,1,1,no_conflicts,False,4,6,4.86,5.04,artifact,13699.00463,12503.344907407,74,34
want,falta,verb,noun,236465700,12731.24,8,1,verb_forms,True,4,5,1.93,6.04,emotion,2736.87153,0.147352315,3490,1
want,querer,verb,verb,236465700,544911200,8,13,verb_forms,True,4,6,1.93,6.04,emotion,2736.87153,6306.842592593,3490,381
water,água,noun,noun,4907237,20197300,1,1,no_conflicts,False,5,4,5.0,5.52,substance,56.79672,233.765046296,11033,1433
way,modo,noun,noun,2263650000,3.578.344,2,1,gender_number_forms,True,3,4,2.34,6.01,attribute,26199.65278,0.041416019,14,1
weapon,arma,noun,noun,1013691000,485047100,2,1,gender_number_forms,True,6,4,4.76,4.54,artifact,11732.53472,5613.971064815,56,25
weather,clima,noun,noun,1030048000,5.678.931,2,1,gender_number_forms,True,7,5,3.83,4.87,phenomenon,11921.85185,0.065728368,11,1
wednesday,quarta-feira,noun,noun,56661950,357458900,2,2,gender_number_forms,False,9,12,3.14,4.59,time,655.80961,4137.255787037,413,75
week,semana,noun,noun,213305400,615300200,3,2,gender_number_forms,False,4,6,3.48,5.56,time,2468.8125,7121.530092593,495,92
welcome,receber,adj,verb,1156126000,889720800,1,4,gender_number_forms,True,7,7,2.07,4.99,all,13381.08796,10297.694444444,125,25
well,bem,adv,adv,765275900,11013560,1,1,no_conflicts,False,4,3,3.33,6.03,all,8857.35995,127.471759259,324,69
west,oeste,noun,noun,618041500,43062120000,2,1,gender_number_forms,False,4,5,3.44,5.29,location,7153.2581,498404.166666667,69,1
wheel,roda,noun,noun,2237215000,108548400,2,1,gender_number_forms,False,5,4,4.86,4.5,artifact,25893.69213,1256.347222222,43,18
when,quando,adv,adv,12171060,414349600,2,1,no_conflicts,False,4,6,1.6,6.37,all,140.86875,4795.712962963,2449,254
where,onde,adv,adv,4498300,838246800,2,1,no_conflicts,False,5,4,1.66,6.0,all,52.06366,9701.930555556,2623,200
which,que,conj,conj,4435920,5288449,3,3,no_conflicts,True,5,3,1.54,6.3,all,51.34167,61.208900463,3080,600
while,enquanto,conj,conj,9897647,1492164000,1,2,no_conflicts,False,5,8,1.55,5.86,time,114.5561,17270.416666667,664,64
white,branco,adj,adj,6875676,32635200,1,4,gender_number_forms,False,5,6,3.89,5.51,all,79.57958,377.722222222,3589,390
who,que,conj,conj,6563776,5288449,2,3,no_conflicts,True,3,3,1.74,6.34,group,75.96963,61.208900463,2539,600
whole,todo,adj,adj,104237200,67834920,1,2,gender_number_forms,False,5,4,3.25,5.46,all,1206.44907,785.126388889,127,13
whom,que,conj,conj,4626526,5288449,1,3,no_conflicts,True,4,3,1.93,4.85,all,53.54775,61.208900463,68,600
will,vontade,noun,noun,9426330,1172532000,2,1,no_conflicts,False,4,7,2.64,6.45,cognition,109.10104,13570.972222222,305,1
win,ganhar,verb,verb,663177000,702351700,5,8,verb_forms,True,3,6,2.67,5.39,competition,7675.65972,8129.070601852,110,115
window,janela,noun,noun,1215560000,93733070,2,2,gender_number_forms,False,6,6,4.86,4.8,artifact,14068.98148,1084.87349537,139,46
wine,vinho,noun,noun,10822950,18225390,1,2,gender_number_forms,False,4,5,4.79,4.74,food,125.26562,210.942013889,5334,1262
winter,inverno,noun,noun,11762120,825306400,2,2,gender_number_forms,False,6,7,3.84,4.89,time,136.13565,9552.157407407,421,70
wish,querer,verb,verb,436757900,544911200,4,13,verb_forms,True,4,6,1.77,5.18,emotion,5055.06829,6306.842592593,157,381
with,com,prep,prep,65429820,17494160,1,1,no_conflicts,False,4,3,2.0,6.85,all,757.28958,202.478703704,2157,3207
without,sem,prep,prep,480628500,10271930,1,1,no_conflicts,False,7,3,2.15,5.69,all,5562.82986,118.888078704,638,165
woman,mulher,noun,noun,5794421,10718990,2,3,gender_number_forms,False,5,6,4.46,5.35,person,67.06506,124.062384259,17078,5070
wood,madeira,noun,noun,1258055000,234403700,2,1,gender_number_forms,False,4,7,4.85,4.78,substance,14560.82176,2713.005787037,15,1
word,palavra,noun,noun,414113900,11325460,2,2,gender_number_forms,True,4,7,3.56,5.26,communication,4792.98495,131.081712963,122,660
work,emprego,noun,noun,433146800,230650500,7,1,gender_number_forms,True,4,7,3.48,5.96,act,5013.27315,2669.565972222,1231,52
work,obra,noun,noun,433146800,26557260000,7,1,gender_number_forms,True,4,4,3.48,5.96,act,5013.27315,307375.694444444,1231,1
work,trabalho,noun,noun,433146800,13030520,7,1,gender_number_forms,True,4,8,3.48,5.96,act,5013.27315,150.816203704,1231,39
worker,trabalhador,noun,noun,8358937,9800611,2,1,gender_number_forms,False,6,11,4.59,4.43,person,96.74696,113.432997685,476,45
world,mundo,noun,noun,1622410000,100196700,2,1,gender_number_forms,True,5,5,4.36,5.89,object,18777.89352,1159.684027778,21,2
write,escrever,verb,verb,174158400,74318990,11,9,verb_forms,True,5,8,4.22,5.03,creation,2015.72222,860.17349537,2986,5206
writer,autor,noun,noun,4616129,596430300,2,1,gender_number_forms,True,6,5,4.32,4.69,person,53.42742,6903.128472222,453,55
writer,escritor,noun,noun,4616129,1222498000,2,1,gender_number_forms,True,6,8,4.32,4.69,person,53.42742,14149.282407407,453,42
yard,pátio,noun,noun,804693200,1918029000,2,1,gender_number_forms,True,4,5,4.82,4.57,quantity,9313.5787,22199.409722222,172,5
year,ano,noun,noun,14659330,1096313000,3,2,gender_number_forms,False,4,3,3.25,5.96,time,169.66817,12688.80787037,762,90
yellow,amarelo,adj,adj,7038558,70156850,1,1,no_conflicts,False,6,7,4.3,4.69,all,81.46479,812.000578704,2428,324
yes,sim,adv,adv,473908800,2879883,1,1,no_conflicts,False,3,3,2.14,5.5,communication,5485.05556,33.331979167,3080,886
yesterday,ontem,adv,adv,631238400,3794791,1,1,no_conflicts,False,9,5,3.0,4.91,all,7306.0,43.92119213,351,158
yet,ainda,adv,adv,1090391000,274042800,1,1,no_conflicts,True,3,5,1.39,5.54,all,12620.2662,3171.791666667,95,40
young,jovem,adj,adj,841812900,648115700,2,2,gender_number_forms,True,5,5,3.16,5.43,all,9743.20486,7501.33912037,39,57
your,seu,det,det,15851480,180237000,1,7,gender_number_forms,True,4,3,2.37,6.53,all,183.4662,2086.076388889,3818,2482
yours,seu,pron,det,4872581,180237000,1,7,gender_number_forms,True,5,3,2.14,4.75,all,56.39561,2086.076388889,1258,2482
youth,jovem,noun,adj,8414386,648115700,2,2,gender_number_forms,True,5,5,3.28,4.75,person,97.38873,7501.33912037,97,57
youth,juventude,noun,noun,8414386,558981400,2,1,gender_number_forms,True,5,9,3.28,4.75,person,97.38873,6469.69212963,97,59
zone,zona,noun,noun,777803900,19271990,2,1,gender_number_forms,True,4,4,3.07,4.72,location,9002.35995,223.055439815,93,16
