src_lemma,tgt_lemma,src_pos,tgt_pos,src_median_hf,tgt_median_hf,src_lexeme_count,tgt_lexeme_count,grammatical_conflicts,meaning_conflicts,src_lemma_length,tgt_lemma_length,concreteness,frequency,semantic_field,src_median_hf_days,tgt_median_hf_days,src_session_count,tgt_session_count
reply,responder,noun,verb,6688536.0,1142059000.0,1,3,gender_number_forms,True,5,9,2.96,4.5,communication,77.4136111,11585.208333,5020,284
report,informe,noun,noun,635646600.0,4096070000.0,2,3,gender_number_forms,False,6,7,3.92,5.32,communication,7357.0208333,47408.217593,315,12
represent,representar,verb,verb,1003890000.0,127875800.0,2,3,verb_forms,False,9,11,2.12,4.58,stative,11619.0972222,1480.043981,421,102
representative,portavoz,noun,noun,728402300.0,738525300.0,1,1,no_conflicts,True,14,8,3.39,4.57,person,8430.5821759,8547.746528,78,1188
representative,representante,noun,noun,728402300.0,853838400.0,1,3,gender_number_forms,True,14,13,3.39,4.57,person,8430.5821759,9882.388889,78,845
republic,república,noun,noun,2449366000.0,8710979000.0,1,1,no_conflicts,False,8,9,2.81,4.6,group,28349.1435185,100821.516204,62,22
research,investigación,noun,noun,18048650.0,1901228000.0,1,1,no_conflicts,True,8,13,3.03,5.39,act,208.896412,22004.953704,61,63
resistance,oposición,noun,noun,639770600.0,10594140000.0,1,1,no_conflicts,True,10,9,2.68,4.55,act,7404.7523148,122617.361111,59,22
resistance,resistencia,noun,noun,639770600.0,7981038000.0,1,1,no_conflicts,True,10,11,2.68,4.55,act,7404.7523148,92373.125,59,56
resolve,resolución,verb,noun,1776142000.0,95836480000.0,3,1,verb_forms,True,7,10,1.96,4.17,cognition,20557.1990741,1109218.518519,278,1
resolve,resolver,verb,verb,1776142000.0,598273900.0,3,2,verb_forms,True,7,8,1.96,4.17,cognition,20557.1990741,6924.466435,278,185
respond,responder,verb,verb,317868300.0,1142059000.0,1,3,verb_forms,True,7,9,2.64,4.53,cognition,3679.03125,13218.275463,99,284
response,reacción,noun,noun,1356497000.0,9110229000.0,2,3,gender_number_forms,True,8,8,3.0,5.03,phenomenon,15700.1967593,105442.465278,120,11
response,respuesta,noun,noun,1356497000.0,1000962000.0,2,3,gender_number_forms,True,8,9,3.0,5.03,phenomenon,15700.1967593,11585.208333,120,44
responsibility,responsabilidad,noun,noun,612843200.0,6981272000.0,1,3,gender_number_forms,False,14,15,1.4,4.75,act,7093.0925926,80801.759259,39,13
responsible,responsable,adj,adj,971896200.0,1281579000.0,1,3,gender_number_forms,False,11,11,1.69,4.88,all,11248.7986111,14833.090278,706,605
rest,resto,noun,noun,592191900.0,6978929000.0,3,1,gender_number_forms,False,4,5,3.03,5.23,relation,6854.0729167,80774.641204,542,21
restaurant,restaurante,noun,noun,287440700.0,599265100.0,2,1,gender_number_forms,False,10,11,4.89,4.68,artifact,3326.8599537,6935.938657,1523,1392
result,consecuencia,noun,noun,619753500.0,8145618000.0,2,3,gender_number_forms,True,6,12,2.85,5.18,phenomenon,7173.0729167,94277.986111,105,34
result,resultado,noun,noun,619753500.0,86098440.0,2,1,gender_number_forms,True,6,9,2.85,5.18,phenomenon,7173.0729167,996.509722,105,77
review,crítica,noun,noun,2405783000.0,4114659000.0,2,1,gender_number_forms,False,6,7,2.81,5.12,cognition,27844.7106481,47623.368056,96,30
revision,revisión,noun,noun,6776222000.0,5896662000.0,1,1,no_conflicts,False,8,8,2.74,3.82,act,78428.4953704,68248.402778,55,20
revolution,revolución,noun,noun,15896540.0,1100697000.0,1,1,no_conflicts,False,10,10,2.87,4.56,event,183.9877315,12739.548611,366,308
rice,arroz,noun,noun,10531840.0,122528400.0,1,1,no_conflicts,False,4,5,4.86,4.55,food,121.8962963,1418.152778,29718,21354
rich,rico,adj,adj,165834100.0,1648880000.0,1,3,gender_number_forms,False,4,4,2.79,4.91,all,1919.3761574,19084.259259,135,481
right,derecha,noun,noun,18949700.0,634995000.0,3,1,gender_number_forms,False,5,7,3.47,5.96,attribute,219.3252315,7349.479167,561,68
rise,subir,verb,verb,22619730.0,1188598000.0,1,1,verb_forms,True,4,5,4.04,4.81,motion,261.8024306,13756.921296,164,31
risk,peligro,noun,noun,1985539000.0,683138600.0,1,1,no_conflicts,True,4,7,1.63,5.05,state,22980.775463,7906.696759,53,68
risk,riesgo,noun,noun,1985539000.0,2640908000.0,1,3,gender_number_forms,True,4,6,1.63,5.05,state,22980.775463,30566.064815,53,30
river,río,noun,noun,1992958000.0,638807200.0,2,3,gender_number_forms,False,5,3,4.89,5.03,object,23066.6435185,7393.601852,66,50
road,carretera,noun,noun,4179469.0,648524600.0,2,1,gender_number_forms,True,4,9,4.75,5.24,artifact,48.3734838,7506.071759,545,343
road,ruta,noun,noun,4179469.0,1388769000.0,2,1,gender_number_forms,True,4,4,4.75,5.24,artifact,48.3734838,16073.715278,545,259
role,papel,noun,noun,24448240.0,1404814000.0,2,1,gender_number_forms,True,4,5,2.19,5.16,act,282.9657407,16259.421296,175,334
roof,techo,noun,noun,565139700.0,47914870.0,2,1,gender_number_forms,False,4,5,4.79,4.55,artifact,6540.96875,554.570255,292,1165
room,habitación,noun,noun,550854600.0,1054994000.0,3,1,gender_number_forms,False,4,10,4.79,5.39,artifact,6375.6319444,12210.578704,394,308
root,raíz,noun,noun,544183400.0,45433530.0,2,3,gender_number_forms,False,4,4,4.34,4.41,plant,6298.4189815,525.851042,301,48
rose,rosa,noun,noun,1880619000.0,1263329000.0,2,1,gender_number_forms,True,4,4,4.9,4.82,plant,21766.4236111,14621.863426,96,60
route,ruta,noun,noun,621073900.0,1388769000.0,2,1,gender_number_forms,True,5,4,3.88,4.67,location,7188.3553241,16073.715278,380,259
rule,regla,verb,noun,763577800.0,957230000.0,1,1,verb_forms,False,4,5,2.57,4.94,social,8837.7060185,11079.050926,114,306
sad,triste,adj,adj,753891600.0,2521904000.0,1,1,no_conflicts,False,3,6,3.07,4.84,all,8725.5972222,29188.703704,699,75
safety,seguro,noun,adj,752602400.0,1733204000.0,1,2,gender_number_forms,True,6,6,2.37,4.97,state,8710.6759259,95358.726852,93,637
safety,seguridad,noun,noun,752602400.0,8238994000.0,1,1,no_conflicts,True,6,9,2.37,4.97,state,8710.6759259,20060.231481,93,35
sale,venta,noun,noun,247136200.0,1261610000.0,1,3,gender_number_forms,False,4,5,3.37,4.99,act,2860.3726852,14601.967593,40,32
salt,sal,noun,noun,7281147.0,20155710.0,1,1,no_conflicts,False,4,3,4.89,4.6,substance,84.2725347,233.283681,10792,8571
same,mismo,adj,adj,574292200.0,1111999000.0,1,4,gender_number_forms,False,4,5,2.64,5.8,all,6646.900463,12870.358796,1945,3264
sand,arena,noun,noun,584775600.0,1556072000.0,2,1,gender_number_forms,False,4,5,5.0,4.44,substance,6768.2361111,18010.092593,316,59
satisfaction,satisfacción,noun,noun,5416362000.0,583177900.0,1,1,no_conflicts,False,12,12,1.9,4.16,feeling,62689.375,6749.744213,59,60
saturday,sábado,noun,noun,14181080.0,601611300.0,2,2,gender_number_forms,False,8,6,3.07,4.87,time,164.1328704,6963.09375,2885,4760
scene,escena,noun,noun,3342029000.0,535225000.0,2,1,gender_number_forms,False,5,6,3.93,4.97,location,38680.8912037,6194.733796,69,58
school,escuela,noun,noun,249666100.0,1086343000.0,2,1,gender_number_forms,False,6,7,4.79,5.71,group,2889.6539352,12573.414352,577,504
science,ciencia,noun,noun,119187600.0,1316747000.0,1,3,gender_number_forms,False,7,7,2.79,5.12,cognition,1379.4861111,15240.127315,43,27
scientist,científico,noun,noun,519373500.0,282031000.0,1,4,gender_number_forms,False,9,10,4.24,4.21,person,6011.2673611,3264.247685,66,30
scissors,tijeras,noun,noun,653452600.0,1144242000.0,1,1,no_conflicts,False,8,7,4.85,3.58,artifact,7563.1087963,13243.541667,477,460
screen,pantalla,noun,noun,1205115000.0,470418900.0,2,1,gender_number_forms,False,6,8,4.6,4.85,artifact,13948.0902778,5444.663194,307,298
sea,mar,noun,noun,281320500.0,588840700.0,2,1,gender_number_forms,False,3,3,4.79,5.06,object,3256.0243056,6815.28588,435,347
search,buscar,verb,verb,589991200.0,693351600.0,3,4,verb_forms,False,6,6,3.0,4.96,contact,6828.6018519,8024.902778,563,700
season,temporada,noun,noun,29595900.0,647017100.0,2,1,gender_number_forms,False,6,9,3.32,5.48,time,342.5451389,7488.623843,1882,1570
second,momento,noun,noun,291093400.0,1197258000.0,2,2,gender_number_forms,True,6,7,3.3,5.63,time,3369.1365741,13857.152778,1188,2598
second,segundo,noun,noun,291093400.0,949987000.0,2,1,gender_number_forms,True,6,7,3.3,5.63,time,3369.1365741,10995.219907,1188,1207
secret,secreto,noun,noun,5470813000.0,2966646000.0,2,1,gender_number_forms,False,6,7,2.19,4.92,communication,63319.5949074,34336.180556,51,39
secretary,secretario,noun,noun,12313140.0,1012364000.0,2,1,gender_number_forms,False,9,10,4.54,4.95,person,142.5131944,11717.175926,1630,1210
section,sección,noun,noun,1063900000.0,3048967000.0,2,1,gender_number_forms,True,7,7,3.24,5.0,communication,12313.6574074,35288.969907,181,57
sector,sector,noun,noun,7474255000.0,6809896000.0,1,1,no_conflicts,False,6,6,3.41,4.66,group,86507.5810185,78818.240741,115,115
security,seguridad,noun,noun,1598255000.0,8238994000.0,1,1,no_conflicts,True,8,9,2.82,5.2,state,18498.3217593,95358.726852,97,35
selection,elección,noun,noun,5484925000.0,2345344000.0,1,3,gender_number_forms,True,9,8,2.34,4.62,act,63482.9282407,27145.185185,53,156
selection,opción,noun,noun,5484925000.0,3489548000.0,1,3,gender_number_forms,True,9,6,2.34,4.62,act,63482.9282407,40388.287037,53,16
selection,selección,noun,noun,5484925000.0,5687681000.0,1,1,no_conflicts,True,9,9,2.34,4.62,act,63482.9282407,65829.641204,53,50
sell,vender,verb,verb,994855600.0,1952810000.0,3,2,verb_forms,False,4,6,3.35,4.98,possession,11514.5324074,22601.967593,266,68
senator,senador,noun,noun,2453424000.0,11176890000.0,1,1,no_conflicts,False,7,7,4.59,4.58,person,28396.1111111,129362.152778,65,20
send,enviar,verb,verb,112509500.0,54201400.0,2,2,verb_forms,True,4,6,2.7,5.11,motion,1302.193287,627.331019,200,121
sense,sensación,noun,noun,7951636000.0,6505526000.0,1,1,no_conflicts,True,5,9,2.61,5.19,cognition,92032.8240741,75295.439815,71,43
sense,significado,noun,noun,7951636000.0,618790100.0,1,1,no_conflicts,True,5,11,2.61,5.19,cognition,92032.8240741,7161.922454,71,55
september,septiembre,noun,noun,16586180.0,606300200.0,2,1,gender_number_forms,False,9,10,3.81,5.15,time,191.9696759,7017.363426,2123,2201
serve,servicio,verb,noun,1260862000.0,1768227000.0,3,3,verb_forms,True,5,8,3.78,4.85,stative,14593.3101852,20465.590278,359,53
serve,servir,verb,verb,1260862000.0,1085872000.0,3,3,verb_forms,True,5,6,3.78,4.85,stative,14593.3101852,12567.962963,359,723
service,servicio,noun,noun,637954600.0,1768227000.0,1,3,gender_number_forms,True,7,8,2.21,5.49,act,7383.7337963,20465.590278,109,53
service,servir,noun,verb,637954600.0,1085872000.0,1,3,gender_number_forms,True,7,6,2.21,5.49,act,7383.7337963,12567.962963,109,723
seven,siete,noun,noun,565385700.0,1152320000.0,1,1,no_conflicts,False,5,5,3.72,5.08,quantity,6543.8159722,13337.037037,561,592
shadow,sombra,noun,noun,6005172000.0,1383570000.0,2,1,gender_number_forms,False,6,6,4.54,4.44,state,69504.3055556,16013.541667,54,50
shape,forma,noun,noun,1907165000.0,16829210000.0,2,2,gender_number_forms,False,5,5,3.14,4.72,attribute,22073.6689815,194782.523148,66,20
sheet,hoja,noun,noun,691553000.0,209375400.0,2,3,gender_number_forms,True,5,4,4.93,4.4,object,8004.0856481,2423.326389,265,43
ship,barco,noun,noun,15608890.0,1298588000.0,2,1,gender_number_forms,True,4,5,4.87,4.93,artifact,180.6584491,15029.953704,427,456
ship,enviar,noun,verb,15608890.0,54201400.0,2,2,gender_number_forms,True,4,6,4.87,4.93,artifact,180.6584491,627.331019,427,121
shirt,camisa,noun,noun,5239931.0,222135600.0,3,2,gender_number_forms,False,5,6,4.94,4.63,artifact,60.6473495,2571.013889,23293,19669
shoe,zapato,noun,noun,6695467.0,72572350.0,4,2,gender_number_forms,False,4,6,4.97,4.24,artifact,77.493831,839.957755,19741,19628
short,corto,adj,adj,474740500.0,438338200.0,1,1,no_conflicts,False,5,5,3.61,5.33,all,5494.681713,5073.358796,159,1150
show,mostrar,verb,verb,148897900.0,583309600.0,5,6,verb_forms,True,4,7,3.97,5.68,perception,1723.3553241,6751.268519,3542,1261
shut,cerrar,verb,verb,1662105000.0,1286493000.0,1,5,verb_forms,True,4,6,3.38,4.78,contact,19237.3263889,14889.965278,92,235
sibling,hermano,noun,noun,7527202.0,254926800.0,2,4,gender_number_forms,True,7,7,4.37,3.61,person,87.1203935,2950.541667,1525,17627
sick,enfermo,adj,adj,1063741000.0,1383563000.0,1,5,gender_number_forms,True,4,7,2.97,4.88,all,12311.8171296,16013.460648,162,2136
sight,visión,noun,noun,5905319.0,860353600.0,2,1,gender_number_forms,True,5,6,3.21,4.54,cognition,68.3485995,10122.93287,108,51
sight,ver,noun,verb,5905319.0,874621400.0,2,22,gender_number_forms,True,5,3,3.21,4.54,cognition,68.3485995,9957.796296,108,18814
sign,señal,verb,noun,930815500.0,19299720.0,2,1,verb_forms,True,4,5,4.62,5.08,communication,10773.3275463,17951.087963,761,64
sign,firmar,verb,verb,930815500.0,1550974000.0,2,2,verb_forms,True,4,6,4.62,5.08,communication,10773.3275463,223.376389,761,588
signal,señal,noun,noun,7826807000.0,19299720.0,2,1,gender_number_forms,True,6,5,3.86,4.62,communication,90588.0439815,223.376389,45,64
simple,simple,adj,adj,581493700.0,1503021000.0,1,1,no_conflicts,False,6,6,1.62,5.08,all,6730.2511574,17396.076389,613,613
since,desde,prep,prep,5912250.0,407148200.0,2,1,no_conflicts,False,5,5,1.38,5.75,time,68.4288194,4712.363426,431,5138
sing,cantar,verb,verb,194328000.0,1217009000.0,1,1,verb_forms,False,4,6,4.34,4.54,creation,2249.1666667,14085.752315,136,87
site,lugar,noun,noun,608178500.0,593183000.0,2,3,gender_number_forms,True,4,5,4.56,5.22,location,7039.1030093,6865.543981,269,488
site,sitio,noun,noun,608178500.0,11131390000.0,2,1,gender_number_forms,True,4,5,4.56,5.22,location,7039.1030093,128835.532407,269,19
situation,situación,noun,noun,4138859000.0,10317620000.0,1,3,gender_number_forms,False,9,9,2.03,5.09,state,47903.4606481,119416.898148,45,36
six,seis,noun,noun,594489500.0,820028400.0,1,1,no_conflicts,False,3,4,3.43,5.29,quantity,6880.6655093,9491.069444,601,590
skin,piel,noun,noun,3526712000.0,44331480.0,2,1,gender_number_forms,False,4,4,4.79,4.91,body,40818.4259259,513.095833,80,53
skirt,falda,noun,noun,5863732.0,181228100.0,4,2,gender_number_forms,False,5,5,4.82,3.96,artifact,67.8672685,2097.547454,17345,15131
sky,cielo,noun,noun,609925200.0,1362666000.0,2,1,gender_number_forms,False,3,5,4.45,4.72,object,7059.3194444,15771.597222,146,151
sleep,dormir,verb,verb,565441200.0,1150407000.0,8,8,verb_forms,False,5,6,4.44,5.05,body,6544.4583333,13314.895833,10929,17607
slowly,lentamente,adv,adv,765203200.0,1195487000.0,1,1,no_conflicts,False,6,10,3.1,4.63,all,8856.5185185,13836.655093,247,297
small,pequeño,adj,adj,595723300.0,657923200.0,2,4,gender_number_forms,True,5,7,3.22,5.51,all,6894.9456019,7614.851852,596,7205
smoke,humo,noun,noun,633802900.0,596683200.0,2,1,gender_number_forms,False,5,4,4.96,4.67,phenomenon,7335.681713,6906.055556,94,52
so,así,adv,adv,584993900.0,107824000.0,1,1,no_conflicts,True,2,3,1.42,6.52,communication,6770.7627315,1247.962963,755,920
so,entonces,adv,adv,584993900.0,585004300.0,1,1,no_conflicts,True,2,8,1.42,6.52,communication,6770.7627315,6770.883102,755,548
society,sociedad,noun,noun,1841947000.0,15741430000.0,1,1,no_conflicts,True,7,8,2.54,5.17,group,21318.8310185,182192.476852,63,31
sofa,sofá,noun,noun,1097786000.0,27027920.0,2,1,gender_number_forms,False,4,4,4.9,3.81,artifact,12705.8564815,312.823148,369,1820
soldier,soldado,noun,noun,5517176.0,1444869000.0,2,1,gender_number_forms,False,7,7,4.72,4.46,person,63.8562037,16723.020833,1833,1162
solution,resolución,noun,noun,473576100.0,95836480000.0,3,1,gender_number_forms,True,8,10,2.61,4.84,substance,5481.2048611,1109218.518519,135,1
solution,solución,noun,noun,473576100.0,738864900.0,3,3,gender_number_forms,True,8,8,2.61,4.84,substance,5481.2048611,8551.677083,135,276
someone,alguien,pron,pron,612766900.0,429979300.0,1,1,no_conflicts,False,7,7,3.71,5.63,Tops,7092.2094907,4976.612269,202,85
something,algo,pron,pron,1279763000.0,651390600.0,1,1,no_conflicts,False,9,4,1.82,5.81,time,14812.0717593,7539.243056,397,348
son,hijo,noun,noun,16724810.0,167372800.0,3,4,gender_number_forms,False,3,4,4.14,5.28,person,193.5741898,1937.185185,2544,16083
song,canción,noun,noun,68718640.0,9076308.0,1,3,gender_number_forms,False,4,7,4.46,5.26,communication,795.3546296,105.049861,82,38
soon,pronto,adv,adv,507905900.0,1224044000.0,1,1,no_conflicts,False,4,6,1.79,5.32,all,5878.5405093,14167.175926,356,435
soul,alma,noun,noun,7570889000.0,5094377.0,1,1,no_conflicts,False,4,4,1.86,4.81,person,87626.0300926,58.962697,47,49
sound,sonido,noun,noun,3577251000.0,11394770.0,2,1,gender_number_forms,False,5,6,3.7,5.15,attribute,41403.3680556,131.883912,87,55
soup,sopa,noun,noun,18987820.0,277633200.0,1,1,no_conflicts,False,4,4,4.72,4.15,food,219.7664352,3213.347222,12518,8857
source,fuente,noun,noun,4177576000.0,260665800.0,1,3,gender_number_forms,True,6,6,2.96,5.15,location,48351.5740741,3016.965278,80,228
source,origen,noun,noun,4177576000.0,348517800.0,1,1,no_conflicts,True,6,6,2.96,5.15,location,48351.5740741,4033.770833,80,64
south,sur,noun,noun,272032800.0,1885620000.0,1,1,no_conflicts,False,5,3,3.84,5.4,location,3148.5277778,21824.305556,343,261
space,espacio,noun,noun,4783481000.0,649217700.0,2,3,gender_number_forms,False,5,7,3.54,5.23,Tops,55364.3634259,7514.09375,37,157
special,especial,adj,adj,1033881000.0,2984917000.0,1,1,no_conflicts,True,7,8,1.76,5.34,all,11966.2152778,34547.650463,785,63
special,particular,adj,adj,1033881000.0,11348100000.0,1,1,no_conflicts,True,7,10,1.76,5.34,all,11966.2152778,131343.75,785,39
specialist,especialista,noun,noun,663821600.0,664636000.0,1,1,no_conflicts,False,10,12,3.0,4.28,person,7683.1203704,7692.546296,107,1162
speech,discurso,noun,noun,1247408000.0,1206196000.0,1,1,no_conflicts,True,6,8,3.37,4.85,communication,14437.5925926,13960.601852,63,34
speed,velocidad,noun,noun,310216400.0,1800290000.0,1,1,no_conflicts,False,5,9,3.62,5.0,time,3590.4675926,20836.689815,77,43
spend,gastar,verb,verb,595667800.0,570272200.0,1,1,verb_forms,False,5,6,2.93,4.97,stative,6894.3032407,6600.372685,203,140
spider,araña,noun,noun,4172537.0,24529250.0,1,1,no_conflicts,False,6,5,4.97,4.25,animal,48.2932523,283.903356,9272,7591
spirit,espíritu,noun,noun,7066594000.0,29921670.0,1,1,no_conflicts,False,6,8,1.6,4.79,person,81789.2824074,346.315625,58,41
sponge,esponja,noun,noun,570393500.0,52128990.0,2,1,gender_number_forms,False,6,7,5.0,3.59,substance,6601.7766204,603.344792,332,1327
spoon,cuchara,noun,noun,1137446000.0,464236400.0,2,3,gender_number_forms,False,5,7,4.96,3.88,artifact,13164.8842593,5373.106481,567,1398
sport,deporte,noun,noun,3437838.0,557012900.0,1,1,no_conflicts,False,5,7,3.48,4.73,act,39.7897917,6446.908565,89,53
spring,fuente,noun,noun,30261290.0,260665800.0,2,3,gender_number_forms,True,6,6,3.89,4.92,time,350.246412,3016.965278,1798,228
spring,primavera,noun,noun,30261290.0,608220100.0,2,1,gender_number_forms,True,6,9,3.89,4.92,time,350.246412,7039.584491,1798,1319
staff,personal,noun,adj,469923400.0,1690640000.0,2,2,gender_number_forms,True,5,8,4.36,5.08,group,5438.9282407,19567.592593,1115,1168
stage,escenario,noun,noun,18769490.0,17404060.0,2,1,gender_number_forms,True,5,9,4.64,5.1,time,217.2394676,201.43588,2082,60
stage,fase,noun,noun,18769490.0,1147413000.0,2,1,gender_number_forms,True,5,4,4.64,5.1,time,217.2394676,13280.243056,2082,1253
star,estrella,noun,noun,238895100.0,585583000.0,2,3,gender_number_forms,False,4,8,4.69,5.19,object,2764.9895833,6777.581019,77,46
start,inicio,noun,noun,699870400.0,42240370000.0,10,1,gender_number_forms,True,5,6,2.71,5.56,change,8100.3518519,12854.907407,1772,1
start,iniciar,verb,verb,699870400.0,1110664000.0,10,6,verb_forms,True,5,7,2.71,5.56,change,8100.3518519,488893.171296,1772,316
statement,declaración,noun,noun,561234000.0,287409500.0,1,2,gender_number_forms,False,9,11,2.96,4.97,communication,6495.7638889,3326.498843,80,26
station,estación,noun,noun,608677600.0,399170400.0,2,1,gender_number_forms,False,7,8,4.32,5.01,artifact,7044.8796296,4620.027778,323,1782
step,paso,noun,noun,1849668000.0,5452085000.0,2,2,gender_number_forms,True,4,4,4.54,5.13,act,21408.1944444,63102.835648,116,104
stone,piedra,noun,noun,1141473000.0,653882400.0,2,3,gender_number_forms,False,5,6,4.72,4.8,object,13211.4930556,7568.083333,81,53
stop,detener,verb,verb,643707500.0,7208370.0,7,2,verb_forms,False,4,7,3.68,5.52,motion,7450.318287,83.430208,1306,164
story,historia,noun,noun,65790240.0,876530900.0,2,3,gender_number_forms,True,5,8,3.3,5.45,communication,761.4611111,10145.033565,67,114
strategy,estrategia,noun,noun,1904354000.0,2744719000.0,1,1,no_conflicts,False,8,10,1.93,4.74,cognition,22041.1342593,31767.581019,64,30
strawberry,fresa,noun,noun,9034722.0,263396600.0,1,2,gender_number_forms,False,10,5,5.0,3.72,food,104.5685417,3048.571759,12626,18412
street,calle,noun,noun,256188300.0,880540500.0,2,3,gender_number_forms,False,6,5,4.75,5.28,artifact,2965.1423611,10191.440972,1250,668
strength,fuerza,noun,noun,26116480.0,317948000.0,2,3,gender_number_forms,True,8,6,2.96,4.8,attribute,302.2740741,3679.953704,182,10
strike,huelga,noun,noun,2849923000.0,577629600.0,1,1,no_conflicts,False,6,6,4.07,4.66,act,32985.2199074,6685.527778,86,296
string,cadena,noun,noun,567898300.0,1263683000.0,2,1,gender_number_forms,True,6,6,4.76,4.4,artifact,6572.8969907,14625.960648,218,281
strong,fuerte,adj,adj,485088700.0,1984846000.0,1,4,gender_number_forms,False,6,6,3.14,5.22,all,5614.4525463,22972.75463,167,785
structure,estructura,noun,noun,1350613000.0,1172123000.0,1,1,no_conflicts,False,9,10,4.03,4.84,artifact,15632.0949074,13566.238426,102,283
struggle,batalla,noun,noun,6735453000.0,9348147000.0,1,1,no_conflicts,True,8,7,2.79,4.62,act,77956.6319444,108196.145833,54,18
struggle,conflicto,noun,noun,6735453000.0,1226137000.0,1,2,gender_number_forms,True,8,9,2.79,4.62,act,77956.6319444,14191.400463,54,16
student,alumno,noun,noun,24529250.0,731760500.0,3,1,gender_number_forms,True,7,6,4.92,5.02,person,283.9033565,8469.450231,2299,1314
student,estudiante,noun,noun,24529250.0,845926500.0,3,3,gender_number_forms,True,7,10,4.92,5.02,person,283.9033565,9790.815972,2299,2500
studio,estudio,noun,noun,1771450000.0,4624575000.0,2,1,gender_number_forms,False,6,7,4.55,4.66,artifact,20502.8935185,53525.173611,240,82
study,estudiar,verb,verb,928486600.0,1653974000.0,7,2,verb_forms,True,5,8,3.7,5.26,cognition,10746.3726852,19143.217593,961,753
style,estilo,noun,noun,650025200.0,857806500.0,2,1,gender_number_forms,False,5,6,2.67,5.11,attribute,7523.4398148,9928.315972,110,62
subject,tema,noun,noun,466447400.0,403079600.0,2,3,gender_number_forms,True,7,4,3.14,4.96,communication,5398.6967593,4665.273148,130,40
substance,sustancia,noun,noun,4240847000.0,618623700.0,1,1,no_conflicts,False,9,9,3.44,4.23,Tops,49083.8773148,7159.996528,52,44
success,éxito,noun,noun,11498740.0,494359000.0,2,1,gender_number_forms,False,7,5,2.21,5.06,event,133.0872685,5721.747685,125,66
such,tal,det,det,551835400.0,1785784000.0,1,1,no_conflicts,False,4,3,1.48,5.84,all,6386.9837963,20668.796296,249,532
sugar,azúcar,noun,noun,366531800.0,285874300.0,1,1,no_conflicts,False,5,6,4.87,4.68,food,4242.2662037,3308.730324,13341,8793
suit,traje,noun,noun,3326940.0,536566100.0,2,1,gender_number_forms,False,4,5,4.97,4.7,artifact,38.50625,6210.255787,5252,324
suitcase,bolsa,noun,noun,8383196.0,1020265000.0,2,1,gender_number_forms,True,8,5,4.97,3.55,artifact,97.0277315,11808.622685,690,326
suitcase,maleta,noun,noun,8383196.0,745491000.0,2,1,gender_number_forms,True,8,6,4.97,3.55,artifact,97.0277315,8628.368056,690,586
summer,verano,noun,noun,10372430.0,566279900.0,2,1,gender_number_forms,False,6,6,3.64,5.23,time,120.0512731,6554.165509,3214,2154
sun,sol,noun,noun,589623900.0,674516300.0,2,1,gender_number_forms,False,3,3,4.83,4.97,object,6824.3506944,7806.90162,136,135
sunday,domingo,noun,noun,318180200.0,719811200.0,2,2,gender_number_forms,False,6,7,3.32,4.92,time,3682.6412037,8331.148148,2107,4999
sure,seguro,adj,adj,2794158000.0,1733204000.0,1,2,gender_number_forms,True,4,6,1.73,5.67,all,32339.7916667,20060.231481,110,637
surface,superficie,noun,noun,1677984000.0,11103660.0,1,1,no_conflicts,False,7,10,4.26,4.83,artifact,19421.1111111,128.514583,62,47
surprise,sorpresa,noun,noun,7793991000.0,1125511000.0,2,1,gender_number_forms,False,8,8,3.24,4.75,feeling,90208.2291667,13026.747685,58,67
sweet,dulce,adj,adj,349120800.0,6408068000.0,1,2,gender_number_forms,False,5,5,4.0,4.91,all,4040.75,74167.453704,150,43
swim,nadar,verb,verb,548127200.0,1139529000.0,7,8,verb_forms,False,4,5,4.43,4.21,motion,6344.0648148,13188.993056,9373,17034
symbol,símbolo,noun,noun,7777520000.0,10266870000.0,2,1,gender_number_forms,False,6,7,3.11,4.31,communication,90017.5925926,118829.513889,62,21
system,sistema,noun,noun,492803000.0,42668010.0,2,3,gender_number_forms,False,6,7,2.94,5.56,artifact,5703.7384259,493.842708,129,57
table,mesa,noun,noun,609807300.0,586737100.0,3,1,gender_number_forms,True,5,4,4.9,5.05,group,7057.9548611,6790.938657,1089,2004
table,tabla,noun,noun,609807300.0,1276956000.0,3,1,gender_number_forms,True,5,5,4.9,5.05,group,7057.9548611,14779.583333,1089,249
tail,cola,noun,noun,2931866.0,4714822.0,1,1,no_conflicts,False,4,4,4.96,4.34,animal,33.9336343,54.569699,7946,23
talk,conferencia,verb,noun,575941900.0,886837500.0,6,1,verb_forms,True,4,11,4.07,5.42,communication,6665.994213,10264.322917,1795,72
tall,alto,adj,adj,591328900.0,592160700.0,1,6,gender_number_forms,False,4,4,3.36,4.52,all,6844.0844907,6853.711806,149,4763
task,tarea,noun,noun,5989996000.0,565247100.0,1,1,no_conflicts,True,4,5,2.84,4.65,act,69328.6574074,6542.211806,49,63
tax,fiscal,noun,noun,2431328000.0,980206700.0,2,1,gender_number_forms,False,3,6,3.89,5.14,possession,28140.3703704,11344.984954,41,1121
teacher,profesor,noun,noun,420227200.0,619576700.0,3,3,gender_number_forms,True,7,8,4.52,4.88,person,4863.7407407,7171.02662,779,1140
team,equipo,noun,noun,1663006000.0,615338400.0,2,3,gender_number_forms,True,4,6,3.79,5.67,group,19247.7546296,7121.972222,109,43
